Time Box SPL GCR BRC VID ORO ALF ANG CHO OTA DOL CET BIR SQD OCT LPF SPF SBF LBF SZO MZO LZO SCR BFF LPH SPH COR BCA MOL MA PB BB DL DR DC
4.000000e+00 19 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 6.124352e-01 6.165069e+02 0.000000e+00 1.844413e-02 1.903000e-02 2.452512e+01 3.678811e-19 2.912991e-19 1.860760e-18 4.786805e-02 4.791884e-02 5.097453e-02 0.000000e+00 0.000000e+00 7.506534e-03 7.508230e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.493603e-03 0.000000e+00 0.000000e+00 0.000000e+00 7.489858e-11
4.000000e+00 20 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.844462e-02 1.895655e-02 3.443445e-18 3.678811e-19 2.912991e-19 1.860760e-18 4.830758e-02 4.836849e-02 5.129217e-02 0.000000e+00 0.000000e+00 7.491211e-03 7.492676e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.480188e-03 0.000000e+00 0.000000e+00 0.000000e+00 7.476684e-11
4.000000e+00 21 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.323308e-02 2.380453e-02 3.443445e-18 3.678811e-19 2.912991e-19 1.860760e-18 6.179502e-02 6.186930e-02 6.532699e-02 0.000000e+00 0.000000e+00 9.405680e-03 9.407373e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.393693e-03 0.000000e+00 0.000000e+00 0.000000e+00 9.389781e-11
4.000000e+00 22 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 1.454534e+00 1.464204e+03 0.000000e+00 9.498232e-03 9.908325e-03 4.576245e+00 3.678811e-19 2.912991e-19 1.860760e-18 2.346797e-02 2.348942e-02 2.522912e-02 0.000000e+00 0.000000e+00 3.804046e-03 3.805124e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.797166e-03 0.000000e+00 0.000000e+00 0.000000e+00 3.794889e-11
4.000000e+00 23 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 1.004665e-03 1.426514e-18 0.000000e+00 8.267876e+01 8.322844e+04 0.000000e+00 9.431790e-03 9.839015e-03 4.576229e+00 3.678811e-19 2.912991e-19 1.860760e-18 2.330167e-02 2.332572e-02 2.505223e-02 0.000000e+00 0.000000e+00 3.777781e-03 3.778805e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.534952e-03 0.000000e+00 0.000000e+00 0.000000e+00 3.768344e-11
4.000000e+00 24 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 1.033484e+00 1.040355e+03 0.000000e+00 1.897662e-02 1.974232e-02 3.443445e-18 3.678811e-19 2.912991e-19 1.860760e-18 4.802364e-02 4.807895e-02 5.136584e-02 0.000000e+00 0.000000e+00 7.670121e-03 7.671977e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.657009e-03 0.000000e+00 0.000000e+00 0.000000e+00 7.652758e-11
4.000000e+00 25 1.163886e-18 3.589757e-19 1.950352e-18 5.385481e-02 0.000000e+00 0.000000e+00 3.709129e-04 1.426514e-18 0.000000e+00 7.298187e+00 7.346708e+03 0.000000e+00 6.742502e-03 7.167449e-03 2.589607e+00 3.678811e-19 2.912991e-19 1.860760e-18 1.350318e-02 1.351079e-02 1.507940e-02 0.000000e+00 0.000000e+00 2.414560e-03 2.415677e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.408036e-03 0.000000e+00 0.000000e+00 0.000000e+00 2.405913e-11
4.000000e+00 26 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 6.954617e-04 1.426514e-18 0.000000e+00 6.124352e-01 6.165069e+02 0.000000e+00 6.295746e-03 6.692536e-03 2.665774e+01 3.678811e-19 2.912991e-19 1.860760e-18 1.260855e-02 1.261555e-02 1.407954e-02 0.000000e+00 0.000000e+00 2.255283e-03 2.256339e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.248481e-03 0.000000e+00 0.000000e+00 0.000000e+00 2.246498e-11
4.000000e+00 27 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 7.757513e+00 7.809088e+03 0.000000e+00 1.797828e-02 1.870370e-02 3.443445e-18 3.678811e-19 2.912991e-19 1.860760e-18 4.550020e-02 4.554818e-02 4.866358e-02 0.000000e+00 0.000000e+00 7.267216e-03 7.269034e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.254181e-03 0.000000e+00 0.000000e+00 0.000000e+00 7.250154e-11
4.000000e+00 28 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 5.410841e+02 2.512258e+01 4.044414e-19 2.786006e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.005333e-04 2.103418e-04 2.582584e-18 7.588027e-01 5.394701e-12 1.983821e-12 3.185890e-04 3.186068e-04 3.469730e-04 0.000000e+00 0.000000e+00 1.284627e-04 1.940401e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.090178e-05 0.000000e+00 0.000000e+00 0.000000e+00 7.072464e-13
4.000000e+00 29 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 7.784819e+02 0.000000e+00 4.044414e-19 9.799134e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.358014e-04 1.386152e-04 2.582584e-18 6.919383e-02 2.912991e-19 1.860760e-18 2.101467e-04 2.099697e-04 2.286580e-04 0.000000e+00 0.000000e+00 1.084475e-04 1.637988e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.672423e-05 0.000000e+00 0.000000e+00 0.000000e+00 4.660749e-13
4.000000e+00 30 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 1.498512e+03 7.237058e+02 4.044414e-19 2.449783e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.124174e-04 8.558693e-04 2.582584e-18 7.372800e-01 2.912991e-19 6.128849e-14 1.296170e-03 1.296282e-03 1.411491e-03 0.000000e+00 0.000000e+00 2.917937e-04 2.922391e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.884967e-04 0.000000e+00 0.000000e+00 0.000000e+00 2.877759e-12
4.000000e+00 31 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 3.582192e+02 3.690388e+02 4.044414e-19 1.426514e-18 0.000000e+00 1.592332e+00 1.602918e+03 0.000000e+00 1.502270e-04 1.521273e-04 2.582584e-18 9.195209e-02 1.473087e-10 5.997898e-11 1.932884e-04 1.932619e-04 1.975551e-04 0.000000e+00 0.000000e+00 8.402590e-05 1.269777e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.861754e-05 0.000000e+00 0.000000e+00 0.000000e+00 4.460994e-13
4.000000e+00 32 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 3.582192e+02 3.690388e+02 4.044414e-19 1.426514e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.953573e-04 5.231262e-04 2.582584e-18 9.514966e-04 1.510083e-13 1.370685e-11 6.646773e-04 6.647381e-04 6.796849e-04 0.000000e+00 0.000000e+00 1.557841e-04 1.560678e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.538614e-04 0.000000e+00 0.000000e+00 0.000000e+00 1.534001e-12
4.000000e+00 33 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 3.582192e+02 3.690388e+02 4.044414e-19 1.426514e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.320810e-05 4.205093e-05 1.466172e+00 1.372332e-01 1.772780e+00 5.926883e+00 5.388406e-05 5.361890e-05 5.457538e-05 0.000000e+00 0.000000e+00 7.345101e-05 1.109814e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.308604e-04 0.000000e+00 0.000000e+00 0.000000e+00 1.233164e-13
4.000000e+00 34 8.729142e-19 2.692318e-19 8.214289e-02 0.000000e+00 3.582192e+02 3.690388e+02 4.044414e-19 1.426514e-18 0.000000e+00 6.124352e-01 6.165069e+02 0.000000e+00 1.417684e-04 1.414112e-04 1.466172e+00 4.203539e+00 4.437002e-01 2.593319e+00 1.796735e-04 1.796288e-04 1.836056e-04 0.000000e+00 0.000000e+00 7.458329e-05 1.127008e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.018251e-03 0.000000e+00 0.000000e+00 0.000000e+00 4.146759e-13
4.000000e+00 35 5.819428e-19 1.794879e-19 1.313408e-02 7.441173e-01 0.000000e+00 0.000000e+00 2.251971e-04 2.326826e+01 9.749600e-01 0.000000e+00 0.000000e+00 8.371249e-02 1.170498e-04 1.381781e-04 1.216692e+01 8.202324e-01 6.045415e+00 1.192588e+01 1.645543e-04 1.645662e-04 1.533387e-04 0.000000e+00 0.000000e+00 4.670572e-05 5.608638e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.297365e-05 0.000000e+00 0.000000e+00 0.000000e+00 4.265156e-13
4.000000e+00 36 5.819428e-19 1.794879e-19 9.634541e-03 1.205749e+00 0.000000e+00 0.000000e+00 4.581865e-04 6.853092e+00 0.000000e+00 8.267876e+01 8.322844e+04 8.371249e-02 1.329723e-04 1.529836e-04 1.066213e+00 2.579719e+00 6.045427e+00 7.968180e+00 1.867452e-04 1.867366e-04 1.740286e-04 0.000000e+00 0.000000e+00 5.126908e-05 6.810581e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.109644e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.840336e-13
4.000000e+00 37 5.819428e-19 1.794879e-19 2.236276e+01 5.385481e-02 0.000000e+00 0.000000e+00 5.307891e-04 1.788231e+01 4.739806e+01 0.000000e+00 0.000000e+00 8.371249e-02 1.220091e-04 1.796358e-04 9.175466e+00 1.683570e+03 7.496323e+00 9.974432e+00 1.521220e-04 1.500510e-04 1.402127e-04 0.000000e+00 0.000000e+00 4.250369e-05 6.446231e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.281572e-03 0.000000e+00 0.000000e+00 0.000000e+00 3.942900e-13
4.000000e+00 38 5.819428e-19 1.794879e-19 3.272586e-02 8.616770e-01 0.000000e+00 0.000000e+00 4.462545e-04 1.284716e+01 2.134787e+02 0.000000e+00 0.000000e+00 8.371249e-02 1.184422e-04 1.543525e-04 9.046159e+00 3.491733e+02 7.772700e+00 1.751382e+01 1.528424e-04 1.524199e-04 1.421144e-04 0.000000e+00 0.000000e+00 4.280019e-05 6.489882e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.992832e-04 0.000000e+00 0.000000e+00 0.000000e+00 3.961582e-13
4.000000e+00 39 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.318735e-03 3.495745e-03 3.443445e-18 3.678811e-19 2.912991e-19 3.723837e-01 7.841265e-03 7.847790e-03 8.514163e-03 0.000000e+00 0.000000e+00 1.307718e-03 1.308153e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.304604e-03 0.000000e+00 0.000000e+00 0.000000e+00 1.303715e-11
4.000000e+00 40 1.163886e-18 3.589757e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 1.426514e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.830807e-03 2.981793e-03 3.443445e-18 3.678811e-19 2.912991e-19 1.860760e-18 6.688391e-03 6.694005e-03 7.262391e-03 0.000000e+00 0.000000e+00 1.115475e-03 1.115846e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.112798e-03 0.000000e+00 0.000000e+00 0.000000e+00 1.112040e-11
4.000000e+00 41 5.819428e-19 1.794879e-19 1.782758e+02 4.802054e-01 0.000000e+00 0.000000e+00 1.960539e-03 7.659316e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.147957e-05 1.161824e-04 1.720399e+01 2.402453e+00 5.037869e+00 1.855247e+01 1.254831e-04 1.254595e-04 1.166763e-04 0.000000e+00 0.000000e+00 3.406126e-05 3.422125e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.578011e-03 0.000000e+00 0.000000e+00 0.000000e+00 3.252502e-13
4.000000e+00 42 5.819428e-19 1.794879e-19 1.380134e+00 2.812418e-01 0.000000e+00 0.000000e+00 2.940515e-03 5.212140e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.371249e-02 9.791118e-05 1.144655e-04 1.228372e+01 2.275119e+01 8.262113e+00 7.945880e+00 1.357957e-04 1.357787e-04 1.265136e-04 0.000000e+00 0.000000e+00 3.685443e-05 3.702778e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.546342e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.519761e-13
4.000000e+00 43 5.819428e-19 1.794879e-19 8.755165e-01 4.308385e-01 0.000000e+00 0.000000e+00 2.811652e-03 5.106346e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.371249e-02 1.005225e-04 1.159931e-04 6.854736e-01 9.409540e+00 9.446018e+00 1.059444e+01 1.405644e-04 1.405658e-04 1.309986e-04 0.000000e+00 0.000000e+00 3.839353e-05 3.857711e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.670907e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.643393e-13
4.000000e+00 44 5.819428e-19 1.794879e-19 1.760140e+00 5.385481e-02 0.000000e+00 0.000000e+00 2.915787e-03 7.670031e+00 2.566770e+02 0.000000e+00 0.000000e+00 8.371249e-02 9.154209e-05 1.055273e-04 1.758880e+01 6.539657e+00 6.045444e+00 6.054423e+00 1.281777e-04 1.281784e-04 1.194138e-04 0.000000e+00 0.000000e+00 3.526995e-05 3.544239e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.101680e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.322289e-13
4.000000e+00 45 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+00 46 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044414e-19 2.449783e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.723479e-05 1.819753e-05 2.582584e-18 3.678811e-19 2.912991e-19 1.860760e-18 2.350696e-05 2.336307e-05 2.378801e-05 0.000000e+00 0.000000e+00 5.109898e-05 7.720850e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.352215e-06 0.000000e+00 0.000000e+00 0.000000e+00 5.336169e-14
4.000000e+00 47 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 0.000000e+00 4.385984e+02 4.044414e-19 2.061997e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.176510e-04 1.244399e-04 2.582584e-18 3.678811e-19 2.912991e-19 1.860760e-18 1.462179e-04 1.461789e-04 1.392504e-04 0.000000e+00 0.000000e+00 3.602596e-05 5.444687e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.373493e-05 0.000000e+00 0.000000e+00 0.000000e+00 3.362255e-13
4.000000e+00 48 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e+00 49 8.729142e-19 2.692318e-19 1.950352e-18 0.000000e+00 1.942939e+02 0.000000e+00 4.044414e-19 2.960349e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.423776e-05 1.376595e-05 2.582584e-18 3.678811e-19 9.511312e-12 1.860760e-18 2.162254e-05 2.134491e-05 2.318189e-05 0.000000e+00 0.000000e+00 9.164183e-05 1.384636e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.640209e-06 0.000000e+00 0.000000e+00 0.000000e+00 4.628616e-14
4.000000e+00 50 7.274285e-19 2.243598e-19 1.950352e-18 0.000000e+00 4.473659e+02 0.000000e+00 4.044414e-19 8.232611e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.912614e-04 1.962085e-04 2.152153e-18 3.678811e-19 9.791307e-12 1.860760e-18 3.137666e-04 3.137870e-04 2.954397e-04 0.000000e+00 0.000000e+00 7.378873e-05 1.077003e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.266982e-05 0.000000e+00 0.000000e+00 0.000000e+00 7.239748e-13
5.000000e+00 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 1 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 1.102383e+00 1.109712e+03 0.000000e+00 2.549018e-02 2.632814e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 7.573155e-02 7.593656e-02 8.165343e-02 0.000000e+00 0.000000e+00 9.471837e-03 9.473359e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.456618e-03 0.000000e+00 0.000000e+00 0.000000e+00 9.452681e-11
5.000000e+00 2 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 3 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 4 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e+00 5 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 5.350303e+00 5.385870e+03 0.000000e+00 2.529852e-02 2.613019e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 7.516463e-02 7.536445e-02 8.103954e-02 0.000000e+00 0.000000e+00 9.401779e-03 9.403329e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.385515e-03 0.000000e+00 0.000000e+00 0.000000e+00 9.381607e-11
5.000000e+00 6 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.582840e-02 2.667748e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 7.675943e-02 7.693389e-02 8.273778e-02 0.000000e+00 0.000000e+00 9.601283e-03 9.603111e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.582092e-03 0.000000e+00 0.000000e+00 0.000000e+00 9.578102e-11
5.000000e+00 7 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.421698e-02 3.534182e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 1.016947e-01 1.019182e-01 1.096096e-01 0.000000e+00 0.000000e+00 1.271638e-02 1.271882e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.269418e-02 0.000000e+00 0.000000e+00 0.000000e+00 1.268889e-10
5.000000e+00 8 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.777649e-03 9.066204e-03 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 2.608984e-02 2.614402e-02 2.811814e-02 0.000000e+00 0.000000e+00 3.262820e-03 3.263484e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.256425e-03 0.000000e+00 0.000000e+00 0.000000e+00 3.255069e-11
5.000000e+00 9 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.237508e-02 2.311064e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 6.650779e-02 6.664265e-02 7.167596e-02 0.000000e+00 0.000000e+00 8.317274e-03 8.318996e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.300945e-03 0.000000e+00 0.000000e+00 0.000000e+00 8.297488e-11
5.000000e+00 10 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 1.454534e+00 1.464203e+03 0.000000e+00 9.333507e-02 9.640336e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 2.775331e-01 2.779461e-01 2.989917e-01 0.000000e+00 0.000000e+00 3.469851e-02 3.470703e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.462643e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.461202e-10
5.000000e+00 11 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.932268e-02 5.094411e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 1.467295e-01 1.468497e-01 1.580039e-01 0.000000e+00 0.000000e+00 1.833617e-02 1.834153e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.829825e-02 0.000000e+00 0.000000e+00 0.000000e+00 1.829063e-10
5.000000e+00 12 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.871524e-02 1.933049e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 5.567347e-02 5.572241e-02 5.995370e-02 0.000000e+00 0.000000e+00 6.958243e-03 6.960257e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.943180e-03 0.000000e+00 0.000000e+00 0.000000e+00 6.940289e-11
5.000000e+00 13 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.949687e-02 2.013781e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 5.799857e-02 5.804963e-02 6.245762e-02 0.000000e+00 0.000000e+00 7.250338e-03 7.252465e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.233155e-03 0.000000e+00 0.000000e+00 0.000000e+00 7.230143e-11
5.000000e+00 14 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.209586e-02 5.380846e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 1.549872e-01 1.551029e-01 1.668880e-01 0.000000e+00 0.000000e+00 1.936953e-02 1.937534e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.932708e-02 0.000000e+00 0.000000e+00 0.000000e+00 1.931903e-10
5.000000e+00 15 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.588009e-02 9.903204e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 2.851146e-01 2.855188e-01 3.071450e-01 0.000000e+00 0.000000e+00 3.564199e-02 3.565086e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.557061e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.555580e-10
5.000000e+00 16 1.163886e-18 3.589757e-19 1.950341e-18 0.000000e+00 0.000000e+00 0.000000e+00 4.044478e-19 1.339340e-18 0.000000e+00 1.454534e+00 1.464203e+03 0.000000e+00 2.820999e-02 2.913736e-02 3.443445e-18 3.678740e-19 2.912266e-19 1.850257e-18 8.386517e-02 8.401543e-02 9.036788e-02 0.000000e+00 0.000000e+00 1.048675e-02 1.048910e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.046564e-02 0.000000e+00 0.000000e+00 0.000000e+00 1.046128e-10
